Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
2620000	16.92	17.04	1226	0.07222857142857143	8.630000000000001e-05	6.352311857541403
2630000	17.01	17.04	1230	0.07205714285714286	8.620000000000001e-05	5.578424727916717
2640000	16.93	17.07	1234	0.07188571428571429	8.61e-05	5.44675376812617
2650000	16.98	17.07	1238	0.07171428571428572	8.6e-05	5.391117950280507
2660000	16.95	17.07	1243	0.07154285714285714	8.59e-05	5.471384863058726
2670000	16.89	17.07	1246	0.07137142857142857	8.58e-05	5.362973745663961
2680000	16.94	17.07	1251	0.0712	8.570000000000001e-05	5.1661044478416445
2690000	16.96	17.07	1255	0.07102857142857143	8.560000000000001e-05	5.172568349043528
2700000	16.96	17.07	1259	0.07085714285714285	8.55e-05	5.111988608042399
2710000	17.1	17.1	1263	0.07068571428571428	8.54e-05	5.0845546205838525
2720000	17.19	17.2	1268	0.07051428571428571	8.53e-05	5.059375961621602
2730000	17.2	17.2	1272	0.07034285714285715	8.520000000000001e-05	4.96810873746872
2740000	17.14	17.21	1276	0.07017142857142858	8.510000000000001e-05	5.1875526189804075
2750000	17.1	17.21	1280	0.07	8.5e-05	5.034780661265056
2760000	17.05	17.21	1284	0.06982857142857143	8.49e-05	4.988867461681366
2770000	17.1	17.21	1289	0.06965714285714286	8.48e-05	5.013354754447937
2780000	17.17	17.21	1293	0.06948571428571429	8.47e-05	4.963246699174245
2790000	17.21	17.21	1298	0.06931428571428572	8.46e-05	5.208729525407155
2800000	17.25	17.25	1301	0.06914285714285714	8.450000000000001e-05	5.245613074302673
2810000	17.33	17.33	1306	0.06897142857142857	8.44e-05	5.208535881837209
2820000	17.37	17.38	1311	0.0688	8.43e-05	5.3172043283780415
2830000	17.36	17.38	1315	0.06862857142857143	8.42e-05	5.56591747601827
2840000	17.46	17.46	1320	0.06845714285714286	8.410000000000001e-05	5.809483253955841
2850000	17.5	17.5	1325	0.06828571428571428	8.400000000000001e-05	6.514141150315603
2860000	17.57	17.58	1329	0.06811428571428571	8.39e-05	5.8149932503700255
2870000	17.68	17.68	1333	0.06794285714285714	8.38e-05	5.74995284875234
2880000	17.7	17.73	1337	0.06777142857142857	8.37e-05	5.523886116345723
2890000	17.71	17.73	1342	0.0676	8.36e-05	5.5493609547615055
2900000	17.82	17.82	1346	0.06742857142857142	8.35e-05	6.0915448546409605
2910000	17.9	17.9	1351	0.06725714285714286	8.340000000000001e-05	6.080759676297506
2920000	17.95	17.96	1356	0.06708571428571429	8.33e-05	6.255908330281575
2930000	17.95	17.96	1360	0.06691428571428572	8.32e-05	6.298487424850464
2940000	17.94	18.02	1364	0.06674285714285715	8.31e-05	6.32513964176178
2950000	17.94	18.02	1369	0.06657142857142857	8.3e-05	6.199286421140035
2960000	17.92	18.02	1373	0.0664	8.290000000000001e-05	6.148177429040273
2970000	17.95	18.02	1376	0.06622857142857143	8.280000000000001e-05	6.264218386014303
